source	sources	company	title	location	url	posted_ts	age_days	sponsorship_hint	salary	category
gsheet:india-growth-cos	gsheet:india-growth-cos	ZYKRR CX— A CX Monetization Company	Founder's Office Intern	Gurugram, India	https://www.linkedin.com/posts/nandini-nagpal-59b8a51ab_we-at-zykrr-cx-a-cx-monetization-company-activity-7493242639128092672-KAK4?utm_source=share&utm_medium=member_desktop&rcm=ACoAACyt6owBgCJAq-TByNiprZWFxqH4aBa72eo	2026-08-12	45			
gsheet:india-growth-cos	gsheet:india-growth-cos	Applore Technologies	Founder’s Office Associate	Pune, India	https://www.linkedin.com/posts/activity-7493204875996983296-v53z?utm_source=share&utm_medium=member_desktop&rcm=ACoAACyt6owBgCJAq-TByNiprZWFxqH4aBa72eo	2026-08-12	45			experience 0-3
gsheet:india-growth-cos	gsheet:india-growth-cos	WingMann	co-builders	Bengauru, India	https://www.linkedin.com/posts/krishna-gundala_we-are-looking-for-co-builders-at-wingmann-activity-7492903778027753473-MmpE?utm_source=share&utm_medium=member_desktop&rcm=ACoAACyt6owBgCJAq-TByNiprZWFxqH4aBa72eo	2026-08-12	45			
gsheet:india-growth-cos	gsheet:india-growth-cos	Pre-Seed, YC-Backed AI Startup	Chief of Staff	Mumbai, India	https://www.linkedin.com/jobs/view/4452713285/	2026-08-12	45			
gsheet:india-growth-cos	gsheet:india-growth-cos	Defyn	Growth Consultant	Mumbai, India	https://www.linkedin.com/jobs/view/4450166223/	2026-08-12	45			experience 3-5
gsheet:india-growth-cos	gsheet:india-growth-cos	Z1 Tech	Founder's Office	Gurugram, India	https://www.linkedin.com/jobs/view/4453182300/	2026-08-12	45			experience 0-3
gsheet:india-growth-cos	gsheet:india-growth-cos	Artistto	Founder’s Office Intern	Delhi, India	https://www.linkedin.com/jobs/view/4452740158/	2026-08-12	45			
gsheet:india-growth-cos	gsheet:india-growth-cos	Growth Valley Community	FOUNDER'S OFFICE, REVENUE	Gurugram, India	https://www.linkedin.com/jobs/view/4452394785/	2026-08-12	45			
gsheet:india-growth-cos	gsheet:india-growth-cos	OneXtel	Chief of Staff – Strategic CEO Office	Noida, India	https://www.linkedin.com/jobs/view/4452398384/	2026-08-12	45			experience 3-5
gsheet:india-growth-cos	gsheet:india-growth-cos	Pocket FM	Senior Growth Manager	Mumbai, India	https://www.linkedin.com/jobs/view/4452372222/	2026-08-12	45			experience 3-5
gsheet:india-growth-cos	gsheet:india-growth-cos	Ravel	Head of Growth - D2C	Mumbai, India	https://www.linkedin.com/jobs/view/4450176196/	2026-08-12	45			experience 3-5
gsheet:india-growth-cos	gsheet:india-growth-cos	Kapture CX	Strategic Partnerships	Bengauru, India	https://www.linkedin.com/jobs/view/4450120824/	2026-08-12	45			experience 6
gsheet:india-growth-cos	gsheet:india-growth-cos	CredHive	Founding Growth Marketer - GTM	Delhi, India	https://www.linkedin.com/jobs/view/4453109335/	2026-08-12	45			experience 3-6
gsheet:india-growth-cos	gsheet:india-growth-cos	Sportism	Chief of Staff	Chennai, India	https://www.naukri.com/job-listings-chief-of-staff-sportism-chennai-4-to-8-years-110826926167?src=cluster&sid=17865783715317835_1&xp=16&px=1&nignbevent_src=jobsearchDeskGNB	2026-08-12	45			experience 4-8
